"STATION","NAME","DATE","ACMH","ACSH","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-24","   20","   30","5.82","0.00","0.0","0.0",,"92","72",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-25","   20","   40","3.58","0.00","0.0","0.0",,"95","71",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-26","    0","    0","5.82","0.00","0.0","0.0",,"98","73",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-27","    0","    0","3.80","0.00","0.0","0.0",,"100","73",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-28","    0","    0","4.70","0.00","0.0","0.0",,"98","74",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-29","   60","   40","10.29","0.10","0.0","0.0",,"101","76",,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-30","   10","   10","8.50","0.00","0.0","0.0",,"95","72",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-08-31","   10","   10","7.16","0.00","0.0","0.0",,"95","69",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-01","   10","   20","6.93","0.00","0.0","0.0",,"98","71",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-02","   10","   10","6.04","0.00","0.0","0.0",,"99","75",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-03","   30","   60","3.80","0.00","0.0","0.0",,"100","77",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-04","    0","    0","7.38","0.00","0.0","0.0",,"100","77",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-05","    0","    0","7.61","0.00","0.0","0.0",,"100","76",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-06","    0","    0","6.71","0.00","0.0","0.0",,"101","77",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-07","   20","   20","9.17","0.10","0.0","0.0",,"98","75",,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-08","   90","  100","5.59","0.03","0.0","0.0",,"83","73",,,"    1",,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-09","   90","   90","7.16","0.00","0.0","0.0",,"92","74",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-10","   90","  100","7.38","0.10","0.0","0.0",,"83","71",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-11","  100","  100","7.83","1.08","0.0","0.0",,"91","69",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-12","  100","  100","5.59","2.26","0.0","0.0",,"87","70",,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-13","   80","   90","7.16","0.02","0.0","0.0",,"84","70",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-14","   30","   50","8.05","0.00","0.0","0.0",,"89","71",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-15","   10","    0","6.93","0.00","0.0","0.0",,"87","66",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-16","   30","   60","4.92","0.00","0.0","0.0",,"89","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-17","   50","   80","10.51","0.00","0.0","0.0",,"82","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-18","   60","   80","8.50","0.00","0.0","0.0",,"88","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-19","   80","   80","8.50","1.35","0.0","0.0",,"90","73",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-20","  100","  100","4.92","0.11","0.0","0.0",,"87","72",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-21","   90","  100","9.62","0.16","0.0","0.0",,"88","74",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-22","   40","   40","9.40","0.00","0.0","0.0",,"80","66",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-23","   10","   20","10.29","0.00","0.0","0.0",,"68","52",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-24","    0","    0","5.14","0.00","0.0","0.0",,"71","47",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-25","    0","    0","9.40","0.00","0.0","0.0",,"78","53",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-26","    0","    0","5.59","0.00","0.0","0.0",,"86","59",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-27","   10","   10","3.36","0.00","0.0","0.0",,"88","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-28","    0","    0","3.80","0.00","0.0","0.0",,"90","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-29","   10","    0","3.58","0.00","0.0","0.0",,"90","61",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-09-30","   80","  100","9.62","0.00","0.0","0.0",,"78","63",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-01","   10","    0","6.49","0.00","0.0","0.0",,"82","59",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-02","   60","   50","7.83","0.00","0.0","0.0",,"86","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-03","   90","  100","12.75","0.41","0.0","0.0",,"85","69",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-04","   40","   30","8.05","1.32","0.0","0.0",,"79","59",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-05","    0","    0","3.80","0.00","0.0","0.0",,"86","56",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-06","   60","   80","7.38","0.00","0.0","0.0",,"84","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-07","   90","   90","9.17","1.43","0.0","0.0",,"82","65",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-08","   90","  100","6.49","0.00","0.0","0.0",,"80","66",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-09","  100","  100","11.41","0.41","0.0","0.0",,"75","49",,,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-10","   80","  100","11.41","0.01","0.0","0.0",,"51","43",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-11","    0","   10","10.07","0.00","0.0","0.0",,"63","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-12","    0","    0","8.50","0.00","0.0","0.0",,"67","44",,,,,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-13","    0","    0","3.80","0.00","0.0","0.0",,"73","48",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-14","    0","    0","7.38","0.00","0.0","0.0",,"78","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-15","    0","    0","7.16","0.00","0.0","0.0",,"80","56",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-16","   40","   50","7.38","0.00","0.0","0.0",,"84","58",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-17","   80","   90","10.74","0.13","0.0","0.0",,"76","61",,,"    1",,"    1",,,,,"    1",,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-18","   10","    0","11.18","0.00","0.0","0.0",,"63","47",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-19","   10","   20","6.04","0.00","0.0","0.0",,"69","43",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-20","   10","   30","8.50","0.00","0.0","0.0",,"74","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-21","   80","  100","8.50","0.25","0.0","0.0",,"70","51",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-22","   90","  100","9.40","0.41","0.0","0.0",,"55","49",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-23","    0","   10","3.80","0.00","0.0","0.0",,"66","42",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-24","   30","   40","7.16","0.00","0.0","0.0",,"70","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-25","    0","   10","10.74","0.00","0.0","0.0",,"61","41",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-26","    0","    0","2.91","0.00","0.0","0.0",,"63","37",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-27","   10","    0","6.71","0.00","0.0","0.0",,"71","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-28","    0","    0","6.71","0.00","0.0","0.0",,"67","42",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-29","    0","    0","2.46","0.00","0.0","0.0",,"71","38",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-30","   10","    0","2.91","0.00","0.0","0.0",,"77","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-10-31","    0","    0","3.80","0.00","0.0","0.0",,"78","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-01","    0","    0","6.04","0.00","0.0","0.0",,"78","46",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-02","    0","    0","8.05","0.00","0.0","0.0",,"79","50",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-03","   70","   80","8.28","0.00","0.0","0.0",,"80","56",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-04","   80","   60","11.41","0.32","0.0","0.0",,"81","63",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-05","   70","  100","11.18","0.36","0.0","0.0",,"64","38",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-06","   20","   10","4.70","0.00","0.0","0.0",,"60","34",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-07","   50","   70","8.95","0.00","0.0","0.0",,"60","41",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-08","   90","  100","9.40","0.21","0.0","0.0",,"46","40",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-09","   90","  100","12.08","1.19","0.0","0.0",,"44","41",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-10","   10","   10","6.93","0.00","0.0","0.0",,"58","36",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-11","   10","    0","6.04","0.00","0.0","0.0",,"71","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-12","    0","    0","4.92","0.00","0.0","0.0",,"73","47",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-13","    0","    0","3.58","0.00","0.0","0.0",,"75","43",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-14","    0","    0","4.47","0.00","0.0","0.0",,"77","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-15","    0","    0","6.49","0.00","0.0","0.0",,"76","46",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-16","   50","   80","10.51","0.00","0.0","0.0",,"76","52",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-17","   30","   50","5.59","0.00","0.0","0.0",,"62","41",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-18","   60","   70","4.70","0.00","0.0","0.0",,"63","36",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-19","   90","   80","5.82","0.00","0.0","0.0",,"68","51",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-20","   40","   40","8.72","0.00","0.0","0.0",,"76","51",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-21","   50","   70","12.75","0.00","0.0","0.0",,"74","56",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-22","  100","  100","10.51","0.23","0.0","0.0",,"67","59",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-23","   40","   20","8.05","0.00","0.0","0.0",,"67","52",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-24","   30","   60","10.51","0.00","0.0","0.0",,"73","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-25","   20","   10","10.74","0.00","0.0","0.0",,"73","52",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-26","   90","  100","13.65","0.00","0.0","0.0",,"76","66",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-27","   90","   90","17.22","0.99","0.0","0.0",,"79","55",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-28","   80","   70","9.40","0.14","0.0","0.0",,"56","39",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-29","    0","    0","6.71","0.00","0.0","0.0",,"53","33",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-11-30","    0","    0","6.71","0.00","0.0","0.0",,"56","31",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-01","   60","   70","6.71","0.00","0.0","0.0",,"62","33",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-02","  100","  100","8.72","0.37","0.0","0.0",,"65","51",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-03","   90","   80","17.45","0.85","0.0","0.0",,"66","36",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-04","   40","   20","9.17","0.00","0.0","0.0",,"44","30",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-05","    0","   10","8.28","0.00","0.0","0.0",,"52","30",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-06","   50","   50","6.93","0.00","0.0","0.0",,"54","32",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-07","   20","    0","8.05","0.00","0.0","0.0",,"49","30",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-08","    0","    0","4.47","0.00","0.0","0.0",,"56","27",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-09","    0","    0","4.25","0.00","0.0","0.0",,"64","32",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-10","    0","    0","4.92","0.00","0.0","0.0",,"66","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-11","   30","   30","8.05","0.00","0.0","0.0",,"65","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-12","   80","   80","11.41","0.00","0.0","0.0",,"69","50",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-13","   80","  100","10.51","0.01","0.0","0.0",,"61","41",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-14","  100","  100","8.50","0.00","0.0","0.0",,"59","41",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-15","   90","  100","12.08","0.02","0.0","0.0",,"66","46",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-16","  100","  100","8.50","0.21","0.0","0.0",,"48","42",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-17","  100","  100","10.74","1.04","0.0","0.0",,"70","47",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-18","   80","   90","8.50","1.60","0.0","0.0",,"71","44",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-19","   30","   10","6.71","0.00","0.0","0.0",,"61","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-20","   90","  100","7.83","0.42","0.0","0.0",,"63","44",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-21","  100","  100","12.97","3.23","0.0","0.0",,"73","47",,,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-22","  100","  100","12.53","0.11","0.4","0.0",,"47","24",,,"    1",,,"    1",,"    1",,,,,,"    1","    1","    1","    1",,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-23","  100","  100","13.42","0.00","0.0","0.0",,"27","17",,,"    1",,,,,"    1",,,,,,,"    1","    1",,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-24","   10","   10","6.71","0.00","0.0","0.0",,"28","12",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-25","   40","   50","3.58","0.00","0.0","0.0",,"40","17",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-26","   60","   60","8.50","0.07","0.0","0.0",,"44","24",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-27","  100","  100","8.28","1.38","0.0","0.0",,"41","33",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-28","  100","  100","7.61","0.01","0.0","0.0",,"62","40",,,"    1","    1",,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-29","  100","  100","12.75","0.00","0.0","0.0",,"71","62",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-30","  100","  100","15.66","1.29","0.0","0.0",,"71","24",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1990-12-31","   50","   40","10.74","0.00","0.0","0.0",,"32","20",,,,,,,,,,,,,,,,,,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-01","   30","    0","6.04","0.00","0.0","0.0",,"40","21",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-02","  100","  100","5.59","0.00","0.0","0.0",,"46","27",,,"    1",,,,,"    1",,"    1",,,,,,"    1","    1","    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-03","  100","  100","13.65","0.00","0.0","0.0",,"38","31",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-04","   80","   90","8.72","0.00","0.0","0.0",,"39","29",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-05","  100","  100","7.16","0.04","0.0","0.0",,"54","35",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-06","  100","  100","9.40","1.76","0.0","0.0",,"54","39",,,"    1","    1",,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-07","  100","  100","9.84","0.00","0.0","0.0",,"40","35",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-08","  100","  100","4.03","0.00","0.0","0.0",,"42","37",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-09","   90","   80","9.17","0.00","0.0","0.0",,"51","39",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-10","  100","  100","9.62","0.61","0.0","0.0",,"53","42",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-11","  100","  100","10.51","0.08","0.0","0.0",,"54","39",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-12","  100","  100","11.41","0.00","0.0","0.0",,"39","33",,,"    1",,,,,,,"    1",,,,"    1",,"    1",,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-13","   50","   50","6.49","0.00","0.0","0.0",,"47","32",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-14","   50","   60","8.28","0.00","0.0","0.0",,"58","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-15","   80","  100","11.86","0.13","0.0","0.0",,"52","39",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-16","   90","   90","9.62","0.00","0.0","0.0",,"49","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-17","   30","   40","4.92","0.00","0.0","0.0",,"52","31",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-18","   70","   80","4.70","0.00","0.0","0.0",,"55","36",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1991-01-19","  100","  100","6.71","0.04","0.0","0.0",,"51","46",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
