STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-22,,,,,,,,,0.92,,0,0,,89,62,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-23,,,,,,,,,0.53,,0,0,,67,58,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-24,,,,,,,,,0.05,,0,0,,77,57,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-25,,,,,,,,,0,,0,0,,75,58,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-26,,,,,,,,,0,,0,0,,74,54,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-27,,,,,,,,,0.03,,0,0,,71,53,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-28,,,,,,,,,0,,0,0,,77,57,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-29,,,,,,,,,0,,0,0,,81,57,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-30,,,,,,,,,0,,0,0,,80,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-05-31,,,,,,,,,0,,0,0,,83,59,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-01,,,,,,,,,0,,0,0,,84,56,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-02,,,,,,,,,0,,0,0,,86,59,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-03,,,,,,,,,0,,0,0,,88,59,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-04,,,,,,,,,0,,0,0,,90,61,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-05,,,,,,,,,0,,0,0,,92,66,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-06,,,,,,,,,0,,0,0,,89,72,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-07,,,,,,,,,0.53,,0,0,,89,69,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-08,,,,,,,,,0,,0,0,,87,70,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-09,,,,,,,,,0.06,,0,0,,85,69,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-10,,,,,,,,,0,,0,0,,85,69,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-11,,,,,,,,,0.35,,0,0,,80,68,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-12,,,,,,,,,0,,0,0,,77,65,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-13,,,,,,,,,0.72,,0,0,,80,62,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-14,,,,,,,,,0.01,,0,0,,80,69,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-15,,,,,,,,,0,,0,0,,83,68,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-16,,,,,,,,,0.01,,0,0,,81,71,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-17,,,,,,,,,0.01,,0,0,,82,72,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-18,,,,,,,,,0,,0,0,,87,74,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-19,,,,,,,,,0.41,,0,0,,85,72,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-20,,,,,,,,,0,,0,0,,87,68,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-21,,,,,,,,,0,,0,0,,87,63,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-22,,,,,,,,,0,,0,0,,91,68,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-23,,,,,,,,,0,,0,0,,91,75,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-24,,,,,,,,,0.28,,0,0,,79,63,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-25,,,,,,,,,0,,0,0,,86,59,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-26,,,,,,,,,0,,0,0,,90,64,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-27,,,,,,,,,0,,0,0,,92,70,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-28,,,,,,,,,1.73,,0,0,,88,70,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-29,,,,,,,,,0,,0,0,,80,62,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-06-30,,,,,,,,,0,,0,0,,83,57,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-01,,,,,,,,,0,,0,0,,81,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-02,,,,,,,,,0.04,,0,0,,80,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-03,,,,,,,,,0,,0,0,,80,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-04,,,,,,,,,0,,0,0,,83,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-05,,,,,,,,,0,,0,0,,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-06,,,,,,,,,0.11,,0,0,,73,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-07,,,,,,,,,0.04,,0,0,,73,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-08,,,,,,,,,0.28,,0,0,,80,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-09,,,,,,,,,0.26,,0,0,,83,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-10,,,,,,,,,0.13,,0,0,,86,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-11,,,,,,,,,0,,0,0,,87,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-12,,,,,,,,,0.14,,0,0,,86,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-13,,,,,,,,,0,,0,0,,78,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-14,,,,,,,,,0.02,,0,0,,87,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-15,,,,,,,,,1.78,,0,0,,85,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-16,,,,,,,,,0.06,,0,0,,89,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-17,,,,,,,,,0,,0,0,,88,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-18,,,,,,,,,0,,0,0,,89,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-19,,,,,,,,,0,,0,0,,89,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-20,,,,,,,,,0.45,,0,0,,87,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-21,,,,,,,,,0,,0,0,,86,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-22,,,,,,,,,0,,0,0,,91,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-23,,,,,,,,,0,,0,0,,91,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-24,,,,,,,,,0,,0,0,,94,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-25,,,,,,,,,0,,0,0,,93,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-26,,,,,,,,,0,,0,0,,93,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-27,,,,,,,,,0,,0,0,,94,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-28,,,,,,,,,0,,0,0,,97,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-29,,,,,,,,,0,,0,0,,98,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-30,,,,,,,,,0,,0,0,,96,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-07-31,,,,,,,,,0.17,,0,0,,97,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-01,,,,,,,,,0,,0,0,,96,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-02,,,,,,,,,0.07,,0,0,,95,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-03,,,,,,,,,0,,0,0,,89,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-04,,,,,,,,,0,,0,0,,90,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-05,,,,,,,,,0,,0,0,,90,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-06,,,,,,,,,0,,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-07,,,,,,,,,0,,0,0,,92,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-08,,,,,,,,,0,,0,0,,93,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-09,,,,,,,,,1.43,,0,0,,77,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-10,,,,,,,,,0.77,,0,0,,79,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-11,,,,,,,,,0.52,,0,0,,87,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-12,,,,,,,,,0,,0,0,,92,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-13,,,,,,,,,0.7,,0,0,,90,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-14,,,,,,,,,0,,0,0,,94,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-15,,,,,,,,,0.7,,0,0,,94,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-16,,,,,,,,,0,,0,0,,90,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-17,,,,,,,,,0,,0,0,,92,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-18,,,,,,,,,0.15,,0,0,,86,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-19,,,,,,,,,0,,0,0,,79,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-20,,,,,,,,,0,,0,0,,76,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-21,,,,,,,,,0,,0,0,,81,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-22,,,,,,,,,0,,0,0,,85,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-23,,,,,,,,,0,,0,0,,86,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-24,,,,,,,,,0,,0,0,,91,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-25,,,,,,,,,0,,0,0,,90,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-26,,,,,,,,,0,,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-27,,,,,,,,,0,,0,0,,91,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-28,,,,,,,,,0.12,,0,0,,84,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-29,,,,,,,,,0.23,,0,0,,88,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-30,,,,,,,,,0,,0,0,,89,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-08-31,,,,,,,,,0,,0,0,,89,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-01,,,,,,,,,0,,0,0,,88,65,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-02,,,,,,,,,0,,0,0,,85,67,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-03,,,,,,,,,0,,0,0,,89,63,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-04,,,,,,,,,0,,0,0,,89,65,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-05,,,,,,,,,0,,0,0,,93,66,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-06,,,,,,,,,0.02,,0,0,,93,68,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-07,,,,,,,,,0,,0,0,,91,67,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-08,,,,,,,,,0,,0,0,,92,62,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-09,,,,,,,,,0,,0,0,,94,70,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-10,,,,,,,,,0,,0,0,,79,56,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-11,,,,,,,,,0,,0,0,,69,47,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-12,,,,,,,,,0,,0,0,,73,42,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-13,,,,,,,,,0,,0,0,,80,43,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-14,,,,,,,,,0,,0,0,,84,46,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-15,,,,,,,,,0,,0,0,,88,52,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-16,,,,,,,,,0,,0,0,,89,57,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-17,,,,,,,,,0,,0,0,,91,61,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-18,,,,,,,,,0,,0,0,,93,60,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-19,,,,,,,,,0,,0,0,,91,66,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-20,,,,,,,,,0,,0,0,,92,65,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-21,,,,,,,,,0,,0,0,,91,69,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-22,,,,,,,,,0,,0,0,,93,66,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-23,,,,,,,,,0,,0,0,,92,70,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-24,,,,,,,,,3.36,,0,0,,78,69,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-25,,,,,,,,,0.02,,0,0,,69,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-26,,,,,,,,,0,,0,0,,67,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-27,,,,,,,,,0,,0,0,,71,43,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-28,,,,,,,,,0,,0,0,,77,45,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-29,,,,,,,,,0,,0,0,,79,47,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-09-30,,,,,,,,,0,,0,0,,78,50,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-01,,,,,,,,,0,,0,0,,77,49,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-02,,,,,,,,,0,,0,0,,78,45,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-03,,,,,,,,,0,,0,0,,82,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-04,,,,,,,,,0,,0,0,,84,53,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-05,,,,,,,,,0,,0,0,,84,57,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-06,,,,,,,,,0,,0,0,,83,64,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-07,,,,,,,,,0.39,,0,0,,70,52,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-08,,,,,,,,,0,,0,0,,73,44,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-09,,,,,,,,,0,,0,0,,75,43,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-10,,,,,,,,,0,,0,0,,78,45,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1940-10-11,,,,,,,,,0,,0,0,,75,53,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
